User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1000791,P00144242,M,36-45,7,B,1,0,5,14.0,,6198
1000793,P00113642,F,36-45,14,C,1,0,8,,,7900
1000794,P00211042,M,51-55,20,C,2,1,5,,,6555
1000801,P00120242,F,26-35,20,C,4+,0,8,,,7870
1000803,P0097242,M,18-25,4,C,0,0,1,16.0,,13961
1000805,P00134942,M,36-45,12,B,1,0,5,14.0,,6207
1000808,P00111542,M,26-35,7,B,1,1,2,17.0,,13865
1000810,P00321342,M,26-35,12,C,4+,0,1,,,13417
1000812,P00002442,M,26-35,6,C,2,0,8,15.0,,7899
1000817,P00206442,M,18-25,4,B,2,0,1,5.0,9.0,10150
1000818,P00250242,M,18-25,4,C,2,0,5,,,6328
1000818,P00251442,M,18-25,4,C,2,0,5,,,6328
1000822,P00113242,F,26-35,1,B,0,1,1,6.0,8.0,15616
1000824,P00200342,M,36-45,12,A,2,1,16,,,14565
1000824,P00085442,M,36-45,12,A,2,1,12,14.0,,1132
1000830,P00354142,M,36-45,7,A,3,0,6,8.0,,15947
1000834,P00119542,F,36-45,12,C,0,0,8,14.0,,7571
1000836,P0096042,M,26-35,11,A,4+,0,3,4.0,12.0,9739
1000837,P00341342,M,55+,7,C,1,1,1,8.0,17.0,16119
1000839,P00127342,M,26-35,0,A,2,0,1,2.0,15.0,12835
1000839,P00118442,M,26-35,0,A,2,0,1,2.0,,14007
1000839,P00254642,M,26-35,0,A,2,0,5,8.0,,6279
1000839,P00251942,M,26-35,0,A,2,0,1,2.0,5.0,13700
1000839,P00002442,M,26-35,0,A,2,0,8,15.0,,7368
1000839,P00220642,M,26-35,0,A,2,0,8,,,7266
1000839,P00366442,M,26-35,0,A,2,0,8,12.0,,6743
1000840,P00089342,F,26-35,3,C,1,1,8,,,7748
1000840,P00189842,F,26-35,3,C,1,1,3,4.0,5.0,10592
1000840,P00254242,F,26-35,3,C,1,1,5,11.0,12.0,6099
1000846,P00100842,M,26-35,5,C,3,1,5,,,6338
1000846,P00193542,M,26-35,5,C,3,1,1,2.0,,14479
1000846,P00221142,M,26-35,5,C,3,1,1,,,13330
1000851,P00267542,M,18-25,4,B,1,0,1,16.0,,13600
1000851,P00174142,M,18-25,4,B,1,0,3,4.0,9.0,8860
1000854,P00110542,F,26-35,16,B,1,0,8,,,7469
1000854,P00207942,F,26-35,16,B,1,0,6,8.0,,16063
1000856,P00062742,F,46-50,6,B,1,0,8,17.0,,8159
1000857,P00183942,M,36-45,17,C,3,1,3,4.0,,9808
1000859,P00226342,M,26-35,12,B,4+,1,11,15.0,,4445
1000859,P00181842,M,26-35,12,B,4+,1,11,,,4563
1000859,P00124442,M,26-35,12,B,4+,1,11,,,4563
1000869,P00361842,M,18-25,20,A,4+,1,15,16.0,,12633
1000869,P00304142,M,18-25,20,A,4+,1,5,11.0,,5607
1000869,P00271942,M,18-25,20,A,4+,1,5,8.0,,6201
1000870,P00250242,F,26-35,1,B,4+,1,5,,,6000
1000870,P00014542,F,26-35,1,B,4+,1,8,,,7400
1000872,P00256642,M,51-55,1,B,3,1,5,,,6159
1000873,P00176542,M,55+,6,C,3,1,8,14.0,17.0,8256
1000876,P00147942,M,26-35,4,B,1,0,1,16.0,,13666
1000877,P00074442,M,26-35,0,B,1,1,1,16.0,,13593
1000877,P00220442,M,26-35,0,B,1,1,5,14.0,,6053
1000878,P00307542,M,18-25,2,C,2,0,1,15.0,,12799
1000879,P00242142,M,46-50,16,C,1,0,5,9.0,,6665
1000881,P00006842,M,18-25,14,A,1,0,5,,,5819
1000881,P00318742,M,18-25,14,A,1,0,1,8.0,,13649
1000881,P00273542,M,18-25,14,A,1,0,8,14.0,,6901
1000889,P00311442,M,46-50,20,A,1,0,11,15.0,,4483
1000889,P00077842,M,46-50,20,A,1,0,5,12.0,,6269
1000889,P00177942,M,46-50,20,A,1,0,5,8.0,,6440
1000889,P00320442,M,46-50,20,A,1,0,6,10.0,,17158
1000889,P00085442,M,46-50,20,A,1,0,12,14.0,,1271
1000889,P00362542,M,46-50,20,A,1,0,8,,,7427
1000889,P00079342,M,46-50,20,A,1,0,8,,,7427
1000890,P00182742,M,18-25,4,C,4+,0,1,2.0,14.0,14589
1000890,P00145642,M,18-25,4,C,4+,0,1,8.0,17.0,15875
1000892,P00246142,M,36-45,0,C,1,0,1,15.0,17.0,14199
1000897,P00145442,M,26-35,6,B,4+,0,8,15.0,,7546
1000899,P00273442,F,26-35,1,B,3,1,12,14.0,17.0,1120
1000902,P00085342,M,55+,0,C,1,1,10,13.0,,21238
1000908,P00117942,F,51-55,1,A,3,0,5,15.0,,6245
1000913,P00221742,M,26-35,0,C,2,0,1,8.0,,14217
1000918,P00045542,F,46-50,1,C,1,0,5,14.0,,6652
1000919,P00145042,F,36-45,1,C,1,0,1,2.0,5.0,14309
1000919,P00193642,F,36-45,1,C,1,0,2,3.0,4.0,10519
1000921,P00321742,M,26-35,17,B,1,0,5,8.0,17.0,6453
1000922,P00101842,M,55+,16,B,2,1,6,16.0,,16133
1000928,P00086042,F,55+,16,C,4+,1,8,14.0,17.0,8314
1000928,P00166742,F,55+,16,C,4+,1,5,16.0,,6504
1000929,P00100842,M,26-35,15,A,1,0,5,,,5887
1000930,P00057642,M,26-35,5,C,1,1,1,15.0,16.0,14672
1000930,P00208742,M,26-35,5,C,1,1,1,6.0,16.0,13810
1000930,P00161842,M,26-35,5,C,1,1,10,13.0,16.0,19001
1000934,P00034642,F,36-45,7,A,0,0,4,5.0,,1988
1000934,P00274342,F,36-45,7,A,0,0,2,8.0,14.0,9925
1000940,P00361842,M,0-17,10,C,4+,0,15,16.0,,13134
1000943,P00213242,F,46-50,12,C,0,1,5,8.0,,6902
1000949,P00269542,M,51-55,17,B,4+,1,11,15.0,,4652
1000949,P00217442,M,51-55,17,B,4+,1,1,2.0,11.0,13128
1000953,P00351242,M,51-55,20,B,1,1,3,4.0,5.0,10421
1000954,P00210942,F,26-35,0,B,1,1,5,12.0,,6215
1000955,P00259342,F,51-55,7,B,1,1,5,9.0,,6310
1000957,P00109242,M,36-45,1,C,2,1,6,8.0,10.0,15699
1000957,P00346242,M,36-45,1,C,2,1,1,15.0,,12863
1000960,P00035842,M,0-17,10,C,4+,0,5,6.0,9.0,5942
1000960,P00150842,M,0-17,10,C,4+,0,11,13.0,16.0,4546
1000963,P00110942,M,26-35,0,A,0,1,1,2.0,,13925
1000963,P00052842,M,26-35,0,A,0,1,10,15.0,,19772
1000963,P00150142,M,26-35,0,A,0,1,8,,,7184
1000963,P00032842,M,26-35,0,A,0,1,8,,,7184
1000966,P00155742,M,55+,2,C,4+,0,8,,,8069
1000966,P00214142,M,55+,2,C,4+,0,8,,,8069
1000967,P00278442,F,18-25,0,B,3,0,11,,,4563
1000970,P00034242,M,26-35,0,B,4+,1,5,8.0,14.0,6339
1000973,P00102342,F,26-35,1,C,1,1,8,14.0,17.0,7998
1000973,P00145042,F,26-35,1,C,1,1,1,2.0,5.0,14178
1000977,P00226342,M,26-35,2,C,0,0,11,15.0,,4829
1000977,P00291942,M,26-35,2,C,0,0,8,17.0,,8350
1000981,P00173342,M,26-35,20,B,2,1,1,6.0,14.0,15320
1000984,P00137542,M,51-55,16,A,2,1,1,8.0,16.0,12005
1000985,P00150942,M,26-35,4,C,0,0,6,11.0,13.0,14650
1000988,P00271142,M,51-55,11,B,4+,0,5,,,6252
1000993,P00330442,M,26-35,0,C,1,0,5,14.0,,6488
1000993,P00317942,M,26-35,0,C,1,0,8,16.0,,7740
1000993,P00333342,M,26-35,0,C,1,0,5,8.0,,6791
1000996,P00058442,M,26-35,17,A,4+,1,5,14.0,,5959
1000996,P00046742,M,26-35,17,A,4+,1,1,2.0,15.0,12818
1000996,P00034042,M,26-35,17,A,4+,1,1,2.0,16.0,12800
1000998,P00213142,M,46-50,20,A,0,1,7,,,16412
1000999,P00230842,M,26-35,15,B,2,0,8,,,7445
1000999,P00059142,M,26-35,15,B,2,0,8,14.0,,7127
1001004,P00226542,M,26-35,3,B,2,0,1,5.0,,11042
1001004,P00034042,M,26-35,3,B,2,0,1,2.0,16.0,12974
1001004,P00258842,M,26-35,3,B,2,0,5,,,6023
1001005,P00113342,M,36-45,11,C,1,0,1,8.0,17.0,15995
1001006,P00198942,M,18-25,4,C,4+,0,5,,,6344
1001010,P00029242,M,26-35,0,A,1,0,8,,,7258
1001010,P00009142,M,26-35,0,A,1,0,5,14.0,,5969
1001015,P00003242,M,36-45,3,A,4+,1,8,15.0,,7390
1001015,P00117842,M,36-45,3,A,4+,1,5,13.0,16.0,6983
1001015,P00126042,M,36-45,3,A,4+,1,8,14.0,,6971
1001015,P00027542,M,36-45,3,A,4+,1,8,,,7288
1001015,P00025542,M,36-45,3,A,4+,1,8,,,7288
1001016,P00289942,M,55+,16,C,3,0,3,4.0,5.0,10931
1001016,P00303642,M,55+,16,C,3,0,8,14.0,,7770
1001018,P00111242,M,18-25,4,A,4+,0,1,18.0,,15521
1001018,P00115642,M,18-25,4,A,4+,0,8,14.0,,6907
1001019,P00112042,M,36-45,1,A,4+,1,18,,,2699
1001019,P00297742,M,36-45,1,A,4+,1,8,17.0,,7861
1001019,P00084942,M,36-45,1,A,4+,1,5,8.0,,6298
1001019,P00119042,M,36-45,1,A,4+,1,5,,,5885
1001019,P0096442,M,36-45,1,A,4+,1,4,5.0,12.0,2440
1001019,P00030042,M,36-45,1,A,4+,1,8,,,7285
1001021,P00113242,M,36-45,0,C,3,0,1,6.0,8.0,16108
1001022,P00129542,M,26-35,3,C,2,0,8,14.0,,7474
1001029,P00120642,M,26-35,0,B,0,0,5,,,6001
1001030,P00114942,M,26-35,7,C,2,1,1,15.0,16.0,14684
1001030,P00111142,M,26-35,7,C,2,1,1,15.0,16.0,14684
1001030,P00036842,M,26-35,7,C,2,1,1,14.0,16.0,13235
1001030,P00220142,M,26-35,7,C,2,1,1,15.0,,12808
1001030,P00197342,M,26-35,7,C,2,1,1,2.0,,14474
1001032,P00334242,M,51-55,16,C,0,1,1,8.0,,14362
1001032,P00157542,M,51-55,16,C,0,1,8,14.0,,7614
1001032,P00210642,M,51-55,16,C,0,1,8,14.0,,7614
1001033,P00350442,M,26-35,5,B,1,0,2,3.0,15.0,11904
1001033,P00020542,M,26-35,5,B,1,0,18,,,2832
1001038,P00341342,F,55+,15,C,2,1,1,8.0,17.0,16173
1001040,P00285842,M,26-35,11,C,1,1,5,,,6333
1001049,P00051442,M,46-50,14,C,3,1,8,17.0,,8463
1001050,P00148642,M,26-35,1,B,1,0,6,10.0,13.0,16715
1001050,P00034142,M,26-35,1,B,1,0,8,13.0,16.0,6809
1001051,P00255542,F,26-35,0,A,0,1,5,,,5815
1001051,P00303542,F,26-35,0,A,0,1,5,,,5815
1001051,P00128242,F,26-35,0,A,0,1,5,12.0,14.0,5792
1001051,P00275642,F,26-35,0,A,0,1,8,,,7215
1001053,P00267542,M,36-45,0,C,2,1,1,16.0,,14036
1001056,P00196842,M,0-17,0,C,1,0,5,11.0,,6065
1001057,P00265242,M,46-50,17,B,1,1,5,8.0,,6519
1001058,P00115842,M,26-35,1,B,2,0,16,,,14695
1001059,P00323042,F,26-35,0,B,3,0,5,,,6056
1001059,P00207942,F,26-35,0,B,3,0,6,8.0,,16050
1001061,P00030942,M,46-50,0,C,0,1,4,5.0,9.0,2415
1001062,P00326942,M,51-55,19,C,3,0,5,14.0,,6737
1001063,P00292742,M,36-45,7,B,1,0,7,12.0,,13444
1001067,P00113042,M,36-45,12,B,3,1,11,16.0,,4808
1001068,P0099242,F,18-25,4,B,2,0,8,14.0,,7072
1001068,P00144042,F,18-25,4,B,2,0,2,3.0,4.0,10032
1001069,P00164342,M,26-35,20,A,4+,0,5,8.0,,6333
1001069,P00093142,M,26-35,20,A,4+,0,8,,,7320
1001072,P00198042,F,36-45,7,C,2,0,11,16.0,,5256
1001073,P00288242,F,26-35,6,C,4+,0,5,14.0,,6555
1001078,P00170642,F,46-50,9,C,1,1,5,8.0,,6904
1001079,P00270542,M,26-35,7,A,0,0,1,6.0,8.0,15511
1001083,P00042742,M,55+,0,B,1,1,5,14.0,,6317
1001084,P00059442,M,0-17,19,C,0,0,6,8.0,16.0,16106
1001084,P00111942,M,0-17,19,C,0,0,8,17.0,,8250
1001086,P00249642,M,18-25,4,A,2,0,3,5.0,,10467
1001086,P00045842,M,18-25,4,A,2,0,5,14.0,,5918
1001086,P0097242,M,18-25,4,A,2,0,1,16.0,,13458
1001088,P00317942,F,0-17,10,A,3,0,8,16.0,,7154
1001088,P00243242,F,0-17,10,A,3,0,11,14.0,,4845
1001088,P00019842,F,0-17,10,A,3,0,5,,,5793
1001088,P00051142,F,0-17,10,A,3,0,8,,,7192
1001088,P00175542,F,0-17,10,A,3,0,5,,,5793
1001090,P00085242,M,26-35,7,C,1,1,8,14.0,17.0,7978
1001092,P00325242,F,18-25,4,C,2,0,16,,,15035
1001096,P0099042,M,0-17,10,C,1,0,5,12.0,14.0,6242
1001099,P00184942,M,26-35,17,C,4+,0,1,8.0,17.0,15965
1001100,P00191342,M,26-35,0,B,0,1,2,4.0,9.0,10757
1001100,P00258942,M,26-35,0,B,0,1,5,11.0,,5754
1001101,P00000142,M,36-45,1,A,1,0,3,4.0,5.0,10170
1001101,P00208842,M,36-45,1,A,1,0,11,16.0,,4686
1001101,P00261142,M,36-45,1,A,1,0,1,17.0,,11536
1001112,P00196042,M,18-25,6,A,4+,0,4,9.0,15.0,2298
1001112,P00291242,M,18-25,6,A,4+,0,8,,,7228
1001112,P00101842,M,18-25,6,A,4+,0,6,16.0,,15717
1001113,P00031042,M,18-25,4,B,3,0,8,,,7367
1001113,P00115442,M,18-25,4,B,3,0,8,,,7367
1001115,P00051942,F,26-35,1,C,0,0,5,6.0,11.0,5867
1001117,P00310842,M,18-25,14,B,3,0,6,8.0,10.0,15296
1001117,P00112942,M,18-25,14,B,3,0,1,16.0,,13635
1001117,P00270842,M,18-25,14,B,3,0,5,,,5986
1001117,P00346342,M,18-25,14,B,3,0,1,15.0,,12460
1001117,P00112342,M,18-25,14,B,3,0,13,16.0,,595
1001117,P00293242,M,18-25,14,B,3,0,8,16.0,,7347
1001119,P00122442,M,36-45,1,B,2,1,1,11.0,15.0,13487
1001120,P00057242,M,18-25,4,A,0,1,5,,,5726
1001120,P00346142,M,18-25,4,A,0,1,1,15.0,,12201
1001120,P00089342,M,18-25,4,A,0,1,8,,,7126
1001120,P00160542,M,18-25,4,A,0,1,5,12.0,,5968
1001121,P00065442,M,55+,7,C,4+,1,8,16.0,,7975
1001121,P00146442,M,55+,7,C,4+,1,8,,,8013
1001122,P00323942,M,55+,14,C,0,1,8,15.0,,8095
1001124,P00033942,M,26-35,2,B,4+,1,5,,,5972
1001124,P00030942,M,26-35,2,B,4+,1,4,5.0,9.0,1951
1001125,P00154442,F,18-25,4,B,2,0,8,14.0,,7072
1001125,P00069242,F,18-25,4,B,2,0,8,11.0,,6187
1001125,P00283942,F,18-25,4,B,2,0,5,,,5990
1001127,P00086242,M,26-35,0,C,1,0,10,,,20487
1001128,P00003642,M,26-35,1,A,2,0,8,,,7268
1001128,P00032842,M,26-35,1,A,2,0,8,,,7268
1001128,P00057942,M,26-35,1,A,2,0,1,2.0,6.0,12310
1001128,P00218042,M,26-35,1,A,2,0,5,,,5869
1001130,P00318742,M,18-25,7,C,1,0,1,8.0,,14156
1001130,P00339942,M,18-25,7,C,1,0,1,,,13317
1001136,P00216142,F,36-45,7,C,3,0,1,16.0,,14154
1001137,P00177342,M,18-25,4,B,4+,0,8,,,7375
1001139,P0099642,M,26-35,1,C,2,0,8,,,7788
1001140,P00088242,F,46-50,2,B,2,1,6,10.0,13.0,16821
1001140,P00022942,F,46-50,2,B,2,1,5,8.0,,6530
1001141,P00001542,F,26-35,3,B,1,1,1,2.0,14.0,14224
1001141,P00020042,F,26-35,3,B,1,1,5,8.0,,6392
1001142,P00001142,M,18-25,1,B,1,0,5,8.0,14.0,6316
1001143,P00121142,M,51-55,7,C,4+,1,8,,,7947
1001146,P00001842,F,18-25,16,B,2,1,16,,,14622
1001147,P00245642,M,26-35,20,B,3,1,5,11.0,12.0,5747
1001147,P00327142,M,26-35,20,B,3,1,8,15.0,,7498
1001149,P00221442,M,26-35,12,A,1,1,1,2.0,5.0,13648
1001150,P00156042,F,26-35,20,A,1,0,8,,,7326
1001150,P00286442,F,26-35,20,A,1,0,8,,,7326
1001150,P00054242,F,26-35,20,A,1,0,1,6.0,14.0,15258
1001150,P00207842,F,26-35,20,A,1,0,13,16.0,,536
1001151,P00281742,M,26-35,15,C,2,1,5,8.0,18.0,7526
1001151,P00158542,M,26-35,15,C,2,1,5,6.0,13.0,6964
1001152,P00092442,M,18-25,4,C,2,0,2,4.0,,10589
1001152,P00138442,M,18-25,4,C,2,0,1,2.0,16.0,13279
1001160,P00229842,M,18-25,14,C,1,0,5,14.0,,6448
1001166,P00057642,M,55+,6,C,3,1,1,15.0,16.0,14954
1001168,P00005742,F,26-35,0,A,1,1,8,14.0,,6906
1001170,P00026042,M,55+,3,A,2,1,8,14.0,17.0,7723
1001170,P00100942,M,55+,3,A,2,1,5,,,6070
1001172,P00187442,F,26-35,0,A,2,1,2,4.0,5.0,10318
1001177,P00230842,F,26-35,17,C,2,1,8,,,7782
1001178,P00111542,M,55+,0,C,1,1,2,17.0,,14485
1001179,P00114342,M,51-55,1,B,2,1,1,8.0,17.0,15681
1001179,P00222242,M,51-55,1,B,2,1,1,2.0,13.0,12478
1001181,P00242342,M,36-45,7,A,3,1,8,,,7288
1001181,P00024042,M,36-45,7,A,3,1,7,,,16347
1001181,P00277642,M,36-45,7,A,3,1,2,3.0,10.0,11804
1001181,P00117442,M,36-45,7,A,3,1,5,14.0,,5998
1001181,P00273742,M,36-45,7,A,3,1,1,17.0,,11498
1001181,P00065742,M,36-45,7,A,3,1,6,,,14437
1001182,P00355142,M,0-17,10,B,3,0,1,15.0,,12387
1001182,P00161442,M,0-17,10,B,3,0,5,14.0,,6022
1001185,P00265242,F,36-45,1,C,3,0,5,8.0,,6905
1001185,P00248142,F,36-45,1,C,3,0,5,,,6493
1001186,P00110642,M,18-25,19,A,1,1,5,,,5762
1001190,P00057742,M,46-50,0,C,2,0,2,8.0,18.0,13064
1001191,P00135642,F,36-45,0,B,3,1,8,,,7456
1001191,P00100142,F,36-45,0,B,3,1,10,16.0,,19694
1001193,P00102242,M,26-35,12,C,3,1,8,12.0,,7227
1001193,P00268442,M,26-35,12,C,3,1,8,17.0,,8328
1001194,P00034042,F,26-35,1,B,1,1,1,2.0,16.0,12927
1001194,P00241642,F,26-35,1,B,1,1,1,2.0,11.0,12907
1001195,P00305042,F,0-17,10,C,1,0,11,13.0,16.0,4552
1001196,P00260042,F,18-25,14,C,3,0,5,8.0,,6798
1001196,P00058242,F,18-25,14,C,3,0,3,4.0,12.0,10221
1001199,P00161942,M,51-55,13,C,4+,1,5,8.0,,6971
1001199,P00258742,M,51-55,13,C,4+,1,5,,,6559
1001200,P00234742,M,0-17,0,C,4+,0,8,,,7670
1001202,P00105342,M,36-45,12,B,0,0,1,2.0,15.0,13058
1001202,P00356742,M,36-45,12,B,0,0,5,,,6089
1001202,P00148442,M,36-45,12,B,0,0,2,16.0,,12571
1001203,P00234542,F,26-35,1,A,3,0,5,,,5908
1001206,P00233842,F,51-55,7,C,1,1,1,15.0,,13028
1001209,P00112542,M,36-45,7,C,1,1,1,11.0,15.0,13859
1001210,P00100942,M,26-35,17,C,1,1,5,,,6344
1001212,P00194042,F,51-55,1,C,1,0,8,11.0,,6806
1001216,P00110542,M,26-35,2,A,1,1,8,,,7196
1001218,P00293742,M,55+,15,B,0,1,8,,,7626
1001218,P00364842,M,55+,15,B,0,1,5,16.0,,6069
1001219,P00366542,M,26-35,7,C,3,1,5,,,6342
1001219,P00125942,M,26-35,7,C,3,1,1,2.0,15.0,13310
1001220,P00056242,M,0-17,10,A,3,0,4,5.0,,1790
1001220,P00006442,M,0-17,10,A,3,0,5,,,5762
1001222,P00058042,M,36-45,0,C,4+,0,8,16.0,,7830
1001224,P00202242,M,51-55,13,B,4+,0,10,16.0,,19893
1001224,P00115142,M,51-55,13,B,4+,0,1,8.0,17.0,15786
1001228,P00101942,M,26-35,1,C,4+,1,8,17.0,,8315
1001228,P00073842,M,26-35,1,C,4+,1,1,15.0,17.0,14094
1001230,P00283942,M,26-35,11,B,2,0,5,,,6038
1001231,P00201442,M,26-35,12,C,1,0,1,6.0,8.0,16048
1001231,P00084442,M,26-35,12,C,1,0,13,16.0,,1010
1001240,P00365242,F,18-25,14,B,3,1,5,8.0,,6363
1001242,P00250042,F,36-45,0,A,0,1,8,14.0,,6963
1001242,P00229442,F,36-45,0,A,0,1,8,,,7281
1001242,P00209242,F,36-45,0,A,0,1,8,,,7281
1001242,P00083942,F,36-45,0,A,0,1,12,14.0,,1124
1001242,P00156142,F,36-45,0,A,0,1,5,8.0,,6294
1001243,P00030842,M,36-45,15,B,4+,1,1,2.0,15.0,13030
1001243,P00084342,M,36-45,15,B,4+,1,13,16.0,,671
1001244,P00305042,M,26-35,4,A,4+,1,11,13.0,16.0,4081
1001246,P00198142,M,18-25,4,A,2,0,2,4.0,9.0,10630
1001246,P00111242,M,18-25,4,A,2,0,1,18.0,,15505
1001247,P00322542,M,36-45,0,B,2,0,8,,,7483
1001251,P00237642,M,26-35,7,C,0,1,5,14.0,,6427
1001252,P00111942,M,55+,13,C,3,0,8,17.0,,8659
1001253,P00109842,F,36-45,20,C,1,1,8,,,7846
1001255,P00002442,M,26-35,17,A,4+,0,8,15.0,,7416
1001260,P00105142,M,26-35,17,B,0,0,1,2.0,15.0,13001
1001260,P00313442,M,26-35,17,B,0,0,5,6.0,8.0,6270
1001260,P00266642,M,26-35,17,B,0,0,1,8.0,9.0,14560
1001260,P00115442,M,26-35,17,B,0,0,8,,,7432
1001262,P00115442,M,26-35,4,A,0,1,8,,,7192
1001263,P00234842,M,0-17,10,B,4+,0,5,6.0,16.0,6171
1001263,P00354342,M,0-17,10,B,4+,0,5,11.0,,5739
1001263,P00216742,M,0-17,10,B,4+,0,5,,,5921
1001264,P00212942,M,26-35,1,A,3,0,5,,,5877
1001264,P00350442,M,26-35,1,A,3,0,2,3.0,15.0,11763
1001265,P00330342,F,18-25,20,B,0,1,5,11.0,16.0,5619
1001265,P00299142,F,18-25,20,B,0,1,5,,,5937
1001266,P00183242,M,26-35,4,B,0,1,5,15.0,,6083
1001266,P00361742,M,26-35,4,B,0,1,5,,,5943
1001267,P00071442,M,26-35,15,C,1,0,15,17.0,,19266
1001267,P00328942,M,26-35,15,C,1,0,5,6.0,8.0,6644
1001269,P00249542,F,55+,13,C,2,1,1,5.0,15.0,12104
1001272,P00158242,M,18-25,20,B,0,0,6,8.0,,15966
1001273,P00194442,M,36-45,2,C,3,1,5,,,6398
1001274,P00324942,M,46-50,7,B,4+,1,5,,,6113
1001274,P00269542,M,46-50,7,B,4+,1,11,15.0,,4567
1001274,P00350142,M,46-50,7,B,4+,1,8,17.0,,8089
1001276,P00129642,M,36-45,17,B,2,0,5,,,6115
1001279,P00048742,M,36-45,1,A,2,0,5,,,5935
1001283,P00025442,F,18-25,1,C,3,0,1,2.0,9.0,14812
1001284,P00206142,M,46-50,16,A,1,1,8,,,7354
1001285,P00310242,M,36-45,4,A,0,1,7,,,16317
1001285,P00159542,M,36-45,4,A,0,1,10,15.0,16.0,18033
1001285,P00022342,M,36-45,4,A,0,1,8,16.0,,7220
1001285,P00357642,M,36-45,4,A,0,1,5,,,5858
1001285,P00084942,M,36-45,4,A,0,1,5,8.0,,6271
1001285,P00200342,M,36-45,4,A,0,1,16,,,14534
1001291,P00297042,F,36-45,0,A,3,0,8,,,7371
1001291,P00319142,F,36-45,0,A,3,0,5,14.0,,6081
1001291,P00271942,F,36-45,0,A,3,0,5,8.0,,6384
1001294,P00362942,F,51-55,20,B,4+,1,5,14.0,,6343
1001294,P00298142,F,51-55,20,B,4+,1,5,8.0,,6646
1001297,P00106742,M,26-35,7,A,4+,0,3,5.0,,10555
1001297,P00346042,M,26-35,7,A,4+,0,6,8.0,15.0,14544
1001298,P00259342,M,36-45,6,B,4+,0,5,9.0,,6236
1001298,P00289342,M,36-45,6,B,4+,0,5,8.0,14.0,6482
1001298,P00188442,M,36-45,6,B,4+,0,5,7.0,,6897
1001298,P00000142,M,36-45,6,B,4+,0,3,4.0,5.0,10354
1001299,P00249642,M,26-35,14,B,1,0,3,5.0,,10694
1001299,P00111242,M,26-35,14,B,1,0,1,18.0,,15732
1001300,P00295942,M,0-17,10,C,3,0,2,5.0,15.0,12096
1001303,P00114742,M,26-35,19,A,4+,0,8,,,7318
1001303,P00303342,M,26-35,19,A,4+,0,1,16.0,,13568
1001303,P00039942,M,26-35,19,A,4+,0,8,,,7318
1001304,P00212942,M,26-35,14,C,1,1,5,,,6339
1001306,P00277442,M,26-35,3,B,3,0,1,6.0,15.0,12405
1001306,P00247142,M,26-35,3,B,3,0,8,15.0,16.0,6876
1001306,P00114342,M,26-35,3,B,3,0,1,8.0,17.0,15562
1001306,P00074042,M,26-35,3,B,3,0,16,,,14707
1001306,P00358242,M,26-35,3,B,3,0,8,,,7430
1001314,P00014842,F,18-25,4,C,0,0,1,2.0,5.0,14175
1001317,P00045342,M,46-50,7,B,3,1,1,5.0,17.0,12587
1001317,P00139542,M,46-50,7,B,3,1,5,,,6104
1001321,P00113542,F,26-35,14,C,3,1,8,17.0,,8362
1001322,P00254242,M,55+,0,A,0,0,5,11.0,12.0,5864
1001322,P00296042,M,55+,0,A,0,0,8,13.0,16.0,6912
1001322,P00341342,M,55+,0,A,0,0,1,8.0,17.0,15644
1001323,P00184042,F,36-45,2,C,1,0,1,8.0,,14309
1001324,P00086042,M,36-45,16,B,3,0,8,14.0,17.0,7774
1001329,P00188742,M,18-25,14,B,3,0,8,14.0,17.0,7639
1001332,P00327242,M,26-35,7,C,3,0,5,8.0,,6820
1001333,P00233442,M,26-35,17,A,4+,0,1,2.0,15.0,12883
1001335,P00329742,M,36-45,0,C,1,0,6,16.0,,16332
1001338,P00126142,M,26-35,0,A,3,1,8,16.0,,7171
1001338,P00174442,M,26-35,0,A,3,1,5,,,5809
1001339,P00187442,M,36-45,18,C,2,0,2,4.0,5.0,10972
1001340,P0098442,M,26-35,7,A,2,0,7,8.0,,15815
1001341,P00122642,M,18-25,7,C,3,0,11,,,4915
1001342,P00124242,M,36-45,0,C,4+,0,11,14.0,,5521
1001347,P00332342,F,18-25,1,C,0,0,5,8.0,,6749
1001350,P00031042,F,36-45,0,C,1,0,8,,,7874
1001352,P00194942,M,36-45,20,B,2,0,7,,,16579
1001356,P0095742,F,18-25,4,B,2,0,4,5.0,,2018
1001356,P0097342,F,18-25,4,B,2,0,1,15.0,16.0,14340
1001358,P00246442,M,36-45,17,C,1,1,15,,,15644
1001358,P00127542,M,36-45,17,C,1,1,1,2.0,15.0,13378
1001358,P00110942,M,36-45,17,C,1,1,1,2.0,,14551
1001367,P00080042,M,26-35,12,C,1,0,5,14.0,,6511
1001367,P00159442,M,26-35,12,C,1,0,5,8.0,,6813
1001368,P00084542,F,26-35,3,C,1,0,5,,,6414
1001369,P00295842,M,26-35,5,B,1,1,5,8.0,,6365
1001369,P00122542,M,26-35,5,B,1,1,11,,,4526
1001372,P00294142,M,0-17,10,B,1,0,5,8.0,15.0,4753
1001374,P00142242,M,51-55,1,B,3,0,8,,,7624
1001376,P00334242,F,46-50,1,C,1,1,1,8.0,,14307
1001377,P00304642,M,36-45,16,B,3,1,2,14.0,15.0,10427
